34,0,0,1,18,4.75,55,0.736,0.859,4,6,0,0.061,9,0
65,0,1,0,12,3.62,58,0.456,0.866,8,9,2,0.836,5,0
66,0,0,1,0,4.82,46,0.857,0.902,3,7,4,0.586,10,0
55,1,0,1,24,5.19,65,0.65,0.168,6,3,5,0.642,9,0
53,0,0,1,12,4.13,35,0.949,0.502,3,3,1,0.207,3,0
54,1,1,1,12,4.49,79,0.679,0.271,8,5,1,0.627,7,0
51,0,0,1,18,5.83,75,0.918,0.171,9,5,4,0.086,10,0
56,0,0,0,24,4.52,74,0.889,0.447,5,8,5,0.864,3,0
47,1,1,0,24,5.37,50,0.844,0.781,8,4,4,0.417,5,0
57,0,0,0,18,3.93,60,0.74,0.997,8,1,1,0.545,3,0
37,0,0,1,24,4.0,47,0.874,0.477,4,8,0,0.202,9,0
38,1,1,0,0,4.12,77,0.557,0.202,6,7,2,0.131,5,0
52,0,0,1,12,3.91,79,0.942,0.175,0,5,4,0.782,6,0
36,1,0,0,18,4.93,83,0.514,0.288,10,1,0,0.157,2,0
52,0,1,1,18,4.87,64,0.349,0.602,9,5,4,0.142,0,0
33,0,0,1,18,4.61,53,0.529,0.19,3,10,4,0.916,2,0
49,0,0,0,18,3.67,39,0.897,0.73,2,10,0,0.836,8,0
61,1,0,0,24,4.52,36,0.754,0.061,6,5,4,0.902,8,0
38,1,1,0,0,6.37,62,0.932,0.249,4,2,0,0.131,1,0
58,1,1,1,24,4.5,33,0.364,0.539,7,8,5,0.26,1,0
63,0,0,0,18,5.18,48,0.805,0.401,1,3,5,0.201,3,0
53,1,0,0,18,4.52,84,0.462,0.968,0,8,2,0.2,10,0
43,0,1,1,24,6.17,67,0.529,0.182,1,6,1,0.457,10,0
35,1,0,1,12,3.53,51,0.724,0.358,8,7,3,0.946,8,0
57,1,1,0,12,3.75,56,0.954,0.977,9,2,1,0.26,2,0
59,0,1,0,18,6.27,58,0.786,0.702,8,6,0,0.495,6,0
58,1,1,1,18,5.52,68,0.993,0.218,7,7,5,0.953,3,0
46,1,1,0,12,6.2,75,0.599,0.606,6,1,4,0.067,4,0
61,0,0,0,18,3.75,54,0.409,0.897,10,5,4,0.708,1,0
42,0,1,0,18,5.05,33,0.3,0.289,2,0,0,0.769,7,0
34,0,0,1,24,4.27,67,0.281,0.191,2,6,2,0.235,5,0
35,1,0,1,0,6.0,63,0.757,0.956,3,6,5,0.246,4,0
59,0,0,1,0,5.89,43,0.48,0.97,3,4,5,0.434,10,0
37,1,0,1,12,5.34,59,0.679,0.286,9,1,1,0.08,8,0
42,0,1,0,0,5.81,66,0.617,0.87,3,6,3,0.433,2,0
42,0,1,0,18,5.43,73,0.945,0.267,5,3,5,0.601,6,0
44,0,1,0,24,3.71,55,0.946,0.309,2,7,1,0.191,6,0
60,0,1,0,24,6.49,49,0.497,0.65,3,9,2,0.999,4,0
53,0,0,1,18,5.23,74,0.329,0.875,4,9,2,0.747,7,0
47,1,0,0,0,4.44,35,0.453,0.256,6,7,0,0.678,8,0
50,1,1,0,0,4.03,86,0.774,0.739,7,6,2,0.544,10,0
64,0,1,1,0,5.66,77,0.608,0.741,1,5,1,0.747,6,0
65,1,0,1,24,6.35,33,0.699,0.647,6,6,0,0.781,3,0
52,1,0,0,18,5.95,54,0.588,0.493,10,9,3,0.301,9,0
65,1,0,0,0,4.7,34,0.261,0.16,5,9,2,0.842,8,0
39,1,1,0,12,4.72,54,0.693,0.913,8,9,1,0.409,8,0
46,1,1,1,18,3.94,32,0.737,0.944,4,8,5,0.091,8,0
35,0,1,0,0,4.68,33,0.355,0.666,5,3,3,0.761,2,0
43,1,0,0,24,4.61,41,0.388,0.054,0,0,1,0.448,4,0
46,0,1,0,12,4.0,78,0.365,0.255,0,2,5,0.612,5,0
60,1,1,0,18,3.7,60,0.217,0.165,0,3,3,0.429,1,0
61,1,1,1,24,5.86,48,0.316,0.839,5,4,4,0.609,9,0
65,0,1,0,0,4.6,63,0.784,0.224,3,4,4,0.806,9,0
64,0,1,1,0,5.62,39,0.846,0.282,9,2,0,0.131,7,0
58,0,1,1,24,6.47,47,0.462,0.199,6,0,0,0.503,5,0
50,1,0,1,12,5.07,33,0.644,0.412,5,4,0,0.842,10,0
45,1,0,0,18,4.41,71,0.985,0.77,4,10,5,0.716,7,0
53,0,0,1,0,3.88,67,0.338,0.861,10,5,4,0.553,7,0
55,1,0,1,24,5.23,33,0.356,0.054,2,2,1,0.695,3,0
63,0,1,1,0,5.58,55,0.413,0.649,3,2,4,0.352,8,0
43,0,0,1,18,4.19,86,0.222,0.363,1,2,0,0.145,8,0
63,1,0,1,12,5.22,81,0.552,0.495,6,5,2,0.39,10,0
50,0,1,0,0,3.94,79,0.575,0.562,6,2,0,0.124,1,0
36,0,0,0,0,6.07,58,0.707,0.483,8,5,1,0.992,2,0
42,1,1,0,12,3.85,84,0.652,0.313,6,5,0,0.971,2,0
66,0,0,0,18,5.69,83,0.566,0.929,10,0,0,0.674,10,0
40,0,0,1,0,3.79,61,0.96,0.16,7,2,0,0.868,1,0
35,1,1,1,24,6.43,65,0.981,0.77,10,4,2,0.833,8,0
33,0,1,1,24,5.42,39,0.797,0.76,4,5,2,0.909,4,0
56,0,0,0,18,3.51,53,0.741,0.865,4,1,3,0.613,10,0
48,1,1,1,18,3.87,88,0.957,0.598,0,0,4,0.159,4,0
62,1,0,1,12,4.84,40,0.849,0.334,3,5,3,0.272,6,0
32,0,1,0,0,5.6,72,0.731,0.813,8,7,2,0.495,9,0
59,0,1,0,0,3.72,62,0.243,0.67,6,8,2,0.914,6,0
62,0,1,1,0,6.01,41,0.665,0.081,5,7,3,0.513,6,0
49,0,1,0,0,3.6,62,0.395,0.644,5,2,4,0.973,9,0
55,1,0,1,12,5.72,53,0.372,0.87,4,3,1,0.091,7,0
50,1,0,0,12,3.69,62,0.746,0.34,6,5,2,0.246,3,0
66,0,1,1,12,6.31,32,0.84,0.849,0,2,2,0.642,1,0
43,1,0,0,24,3.59,44,0.361,0.835,10,5,3,0.69,7,0
32,1,1,1,12,4.03,43,0.612,0.717,5,2,3,0.722,0,0
49,1,1,0,12,5.47,78,0.371,0.666,0,1,1,0.06,10,0
65,1,1,1,12,6.29,69,0.695,0.503,7,1,4,0.425,6,0
61,0,0,1,0,4.57,59,0.746,0.055,1,6,5,0.94,3,0
55,0,1,0,18,4.71,87,0.356,0.955,1,8,5,0.291,6,0
50,0,0,0,24,4.59,33,0.338,0.707,4,0,3,0.946,3,0
55,0,0,0,24,5.73,43,0.877,0.093,9,9,2,0.737,3,0
55,1,0,0,12,3.66,73,0.312,0.882,5,0,1,0.613,3,0
50,0,1,1,24,4.54,77,0.448,0.084,8,4,4,0.73,1,0
61,0,1,0,0,4.08,76,0.331,0.587,1,3,5,0.16,5,0
46,1,1,0,18,5.6,76,0.265,0.44,2,10,1,0.685,2,0
34,0,1,1,0,4.46,45,0.863,0.252,8,6,0,0.73,4,0
43,1,0,1,0,5.35,64,0.556,0.928,5,9,1,0.95,4,0
65,1,1,1,24,5.4,42,0.674,0.07,1,6,3,0.059,0,0
37,0,0,0,24,4.41,62,0.579,0.542,0,3,1,0.079,8,0
34,1,1,0,18,5.85,37,0.563,0.849,8,2,3,0.249,8,0
62,0,0,0,0,3.81,67,0.41,0.182,6,2,1,0.171,6,0
41,1,1,1,18,5.83,60,0.322,0.767,3,7,1,0.57,10,0
54,1,0,0,18,6.17,71,0.97,0.403,6,2,5,0.861,0,0
65,1,1,1,0,5.99,41,0.355,0.046,5,6,4,0.273,5,0
39,1,0,1,0,4.15,63,0.782,0.891,5,9,5,0.754,0,0
38,1,0,0,0,4.69,86,0.458,0.708,8,4,1,0.557,3,0
52,0,0,0,18,5.51,88,0.749,0.636,3,8,3,0.097,3,0
60,1,1,0,24,6.0,88,0.874,0.602,4,7,0,0.608,3,0
54,0,1,0,12,5.61,41,0.374,0.611,2,1,1,0.669,4,0
51,0,0,1,24,3.72,77,0.396,0.111,3,8,4,0.883,3,0
65,1,0,1,12,5.2,70,0.32,0.612,10,6,4,0.436,8,0
33,0,0,1,0,6.41,36,0.22,0.611,9,6,3,0.215,5,0
46,0,0,0,0,6.37,57,0.256,0.912,10,10,5,0.811,8,0
61,1,1,1,18,4.85,57,0.426,0.766,10,6,1,0.044,2,0
56,1,1,0,18,5.81,63,0.38,0.207,5,9,3,0.985,10,0
40,1,0,0,24,6.49,68,0.7,0.529,3,5,2,0.5,3,0
66,1,0,1,0,6.02,39,0.497,0.739,5,0,1,0.808,3,0
57,1,1,1,12,5.89,77,0.916,0.1,5,10,5,0.623,4,0
51,0,1,1,24,4.74,80,0.824,0.73,3,7,5,0.282,0,0
55,1,0,0,18,5.15,59,0.87,0.231,4,1,2,0.503,9,0
60,0,0,1,18,4.92,79,0.321,0.635,1,3,1,0.07,9,0
45,1,1,0,24,5.91,37,0.345,0.78,9,2,1,0.857,9,0
53,0,1,1,0,5.64,84,0.307,0.716,10,0,4,0.243,7,0
35,1,0,1,0,5.39,65,0.488,0.529,4,4,3,0.402,5,0
50,0,1,0,24,3.89,75,0.585,0.603,0,0,4,0.841,3,0
36,1,0,1,0,4.35,62,0.879,0.39,0,4,3,0.343,7,0
54,0,0,1,24,5.49,76,0.372,0.236,1,4,3,0.19,1,0
37,0,1,1,18,5.41,32,0.877,0.004,1,5,3,0.279,6,0
46,0,1,1,24,3.95,87,0.985,0.474,3,8,1,0.875,9,0
49,0,1,0,12,5.94,65,0.527,0.42,2,1,5,0.637,10,0
56,0,1,0,24,3.6,53,0.726,0.404,1,2,1,0.263,4,0
44,1,1,1,24,5.31,52,0.835,0.719,2,1,1,0.072,3,0
57,0,0,1,24,5.71,66,0.777,0.998,4,5,0,0.516,0,0
34,0,0,1,0,4.14,38,0.6,0.169,9,5,3,0.74,9,0
48,1,0,1,18,4.7,68,0.627,0.046,0,0,0,0.039,9,0
44,1,1,1,24,5.28,62,0.446,0.929,3,7,0,0.37,4,0
50,1,0,1,18,5.58,83,0.347,0.698,5,4,2,0.55,3,0
46,1,0,0,18,5.97,39,0.862,0.174,2,1,4,0.481,10,0
54,0,1,0,12,5.1,55,0.815,0.591,9,9,2,0.482,1,0
52,1,0,1,0,6.33,88,0.909,0.136,9,4,3,0.138,10,0
46,1,1,0,12,5.51,87,0.935,0.062,7,4,1,0.783,0,0
46,0,0,1,0,6.02,86,0.937,0.062,1,2,3,0.521,4,0
38,0,1,1,0,6.45,51,0.853,0.739,5,5,3,0.376,8,0
66,1,1,1,24,5.36,87,0.773,0.919,1,1,0,0.644,6,0
53,1,1,1,18,5.96,67,0.568,0.792,9,5,4,0.38,8,0
35,0,1,0,24,4.72,51,0.352,0.403,5,2,0,0.669,2,0
61,1,1,0,12,6.02,49,0.33,0.531,5,10,1,0.912,4,0
49,0,0,1,12,5.17,36,0.792,0.674,3,5,2,0.671,1,0
59,0,0,1,18,6.32,42,0.775,0.118,3,7,5,0.42,7,0
57,0,0,1,24,3.69,61,0.873,0.049,3,9,1,0.254,6,0
65,1,1,0,0,6.22,66,0.817,0.807,9,4,4,0.07,1,0
32,1,0,1,18,3.51,69,0.666,0.32,7,10,2,0.363,7,0
54,0,1,0,0,5.46,83,0.599,0.421,3,0,1,0.946,1,0
52,1,0,0,24,5.02,83,0.89,0.288,9,5,0,0.875,1,0
53,0,0,0,24,4.28,68,0.526,0.034,7,1,0,0.345,2,0
60,1,0,1,0,5.96,43,0.867,0.769,0,2,4,0.359,8,0
58,0,0,1,18,6.2,67,0.873,0.691,9,7,5,0.214,0,0
45,1,0,1,18,4.54,37,0.252,0.15,1,8,3,0.174,6,0
32,1,1,1,18,5.96,55,0.482,0.851,5,4,2,0.946,0,0
65,0,1,0,18,6.09,75,0.778,0.864,0,7,2,0.396,0,0
32,0,1,0,12,5.87,66,0.341,0.287,6,3,5,0.612,9,0
56,0,0,0,0,5.65,59,0.894,0.676,3,10,1,0.492,6,0
65,1,0,1,12,4.98,59,0.431,0.184,1,4,3,0.443,5,0
58,0,1,1,18,4.53,72,0.645,0.584,2,9,0,0.936,7,0
34,0,0,0,12,4.38,70,0.601,0.966,1,3,1,0.016,3,0
58,0,0,1,18,6.19,46,0.409,0.417,5,0,1,0.958,8,0
32,0,0,1,24,5.02,77,0.275,0.395,4,1,5,0.492,1,0
56,1,1,1,0,4.56,47,0.353,0.373,6,10,0,0.877,6,0
51,0,0,1,18,3.86,63,0.383,0.194,6,5,0,0.941,10,0
34,1,1,0,12,5.37,69,0.394,0.025,9,4,0,0.056,9,0
39,1,0,1,12,5.82,83,0.983,0.348,7,3,4,0.721,10,0
45,0,1,0,18,6.19,56,0.568,0.291,6,3,2,0.515,1,0
43,0,0,0,24,4.66,81,0.594,0.764,9,0,5,0.273,2,0
33,0,0,1,12,6.46,34,0.834,0.867,10,9,5,0.035,7,0
54,1,1,0,18,5.01,45,0.55,0.961,7,10,0,0.317,1,0
41,1,0,0,12,5.92,78,0.243,0.926,4,7,3,0.855,6,0
45,0,1,1,0,5.79,59,0.875,0.382,0,9,0,0.435,9,0
60,0,1,0,12,4.82,74,0.688,0.343,0,1,0,0.432,5,0
57,0,0,0,12,4.67,60,0.308,0.706,5,5,0,0.836,5,0
50,0,1,0,12,3.68,43,0.505,0.245,9,8,3,0.362,9,0
46,0,0,1,0,3.97,77,0.911,0.954,9,0,1,0.716,7,0
34,0,0,1,24,6.04,79,0.499,0.312,3,10,4,0.075,4,0
45,1,0,0,0,3.95,81,0.337,0.827,9,3,5,0.659,3,0
49,1,0,1,0,3.54,62,0.737,0.35,10,8,3,0.768,8,0
64,1,0,1,0,4.21,66,0.832,0.867,5,0,1,0.533,7,0
61,0,0,0,24,5.37,33,0.245,0.812,2,3,0,0.277,4,0
41,1,1,0,0,5.56,53,0.39,0.893,8,4,0,0.82,7,0
49,0,0,1,18,6.19,63,0.804,0.18,4,1,0,0.595,7,0
60,0,1,1,18,3.76,45,0.885,0.647,0,5,5,0.2,5,0
51,0,1,1,18,4.19,78,0.841,0.443,6,5,1,0.615,9,0
62,1,0,1,18,5.0,55,0.771,0.527,8,1,3,0.771,7,0
52,1,0,0,18,5.25,47,0.886,0.971,1,4,3,0.741,9,0
59,1,0,0,0,3.97,62,0.744,0.78,9,9,2,0.282,7,0
42,1,1,0,12,6.35,35,0.517,0.828,0,2,0,0.069,2,0
41,0,1,0,24,4.11,61,0.791,0.749,0,7,2,0.658,6,0
62,1,1,1,18,3.81,60,0.261,0.584,6,8,1,0.271,2,0
41,1,1,1,18,3.75,64,0.447,0.618,5,4,0,0.687,0,0
49,1,1,0,24,3.51,54,0.805,0.882,10,0,3,0.904,9,0
53,0,0,1,18,4.93,42,0.374,0.075,8,8,2,0.386,5,0
64,1,0,0,0,6.16,84,0.854,0.215,2,4,1,0.766,8,0
58,1,1,1,12,6.34,81,0.864,0.464,5,3,1,0.846,9,0
49,1,0,0,12,4.29,54,0.824,0.796,10,4,0,0.69,5,0
60,0,0,0,0,5.93,83,0.695,0.031,2,4,3,0.946,0,0
64,0,1,0,18,4.37,83,0.903,0.406,6,8,0,0.941,3,0
48,0,0,0,18,5.34,35,0.549,0.67,2,7,0,0.116,0,0
40,0,1,1,18,4.95,69,0.509,0.525,3,5,3,0.093,5,0
56,0,0,0,24,4.81,77,0.494,0.131,6,2,4,0.471,6,0
63,1,1,1,18,5.17,70,0.537,0.406,9,9,0,0.675,10,0
56,0,0,0,0,4.04,65,0.532,0.715,6,9,5,0.641,4,0
39,1,1,1,24,5.57,68,0.588,0.771,9,5,5,0.652,2,0
32,1,1,1,24,4.07,44,0.559,0.234,0,0,1,0.598,4,0
41,1,0,0,0,3.77,85,0.915,0.588,10,7,2,0.972,10,0
40,1,1,0,18,3.97,86,0.69,0.037,8,0,3,0.06,3,0
39,0,1,1,12,4.94,49,0.746,0.247,5,5,2,0.452,3,0
34,0,0,0,24,4.18,41,0.825,0.492,2,4,5,0.291,2,0
57,0,0,0,18,4.77,57,0.749,0.468,6,2,1,0.47,7,0
61,0,0,1,12,5.42,48,0.223,0.699,6,1,1,0.972,5,0
38,0,0,1,0,3.99,67,0.768,0.347,6,1,4,0.32,6,0
54,1,0,1,24,5.27,81,0.741,0.655,3,3,1,0.683,8,0
50,1,0,0,18,5.52,81,0.582,0.717,6,2,2,0.912,0,0
32,1,0,1,12,6.0,55,0.831,0.8,10,8,4,0.038,9,0
35,0,1,0,12,6.18,76,0.437,0.924,6,8,0,0.065,5,0
49,0,1,1,0,3.99,84,0.444,0.635,4,6,1,0.812,4,0
53,0,0,1,18,4.01,61,0.836,0.196,4,8,2,0.982,4,0
60,1,1,0,18,4.72,80,0.864,0.952,4,1,0,0.857,6,0
54,0,0,1,24,6.05,88,0.94,0.882,7,0,0,0.558,4,0
46,0,0,0,18,3.78,70,0.433,0.909,10,10,3,0.718,4,0
36,1,0,1,12,4.43,35,0.998,0.357,0,10,0,0.715,7,0
37,1,0,1,0,6.01,87,0.723,0.163,4,0,2,0.535,9,0
61,1,0,1,24,6.37,74,0.208,0.058,4,3,2,0.291,8,0
39,1,1,0,24,3.53,52,0.455,0.59,9,9,5,0.716,2,0
58,1,1,0,12,6.01,43,0.995,0.577,0,5,5,0.148,4,0
50,0,0,1,12,4.11,63,0.681,0.083,6,9,4,0.213,4,0
59,1,1,0,18,4.91,39,0.889,0.035,10,3,1,0.964,7,0
59,0,1,0,18,6.33,83,0.396,0.57,1,3,1,0.746,7,0
57,1,1,0,24,3.76,49,0.512,0.717,1,10,2,0.792,8,0
36,1,0,0,24,5.55,86,0.496,0.829,1,6,2,0.02,5,0
32,0,1,0,24,6.26,66,0.309,0.377,3,7,2,0.909,3,0
32,0,0,0,18,5.7,70,0.89,0.888,3,0,4,0.401,7,0
58,1,1,0,0,4.22,42,0.737,0.565,1,0,1,0.625,8,0
49,1,0,1,18,5.94,70,0.774,0.962,9,6,5,0.432,9,0
38,1,0,0,24,5.02,34,0.934,0.036,4,8,3,0.229,7,0
56,0,0,1,12,6.34,79,0.364,0.985,6,2,4,0.53,2,0
45,0,0,1,24,3.67,65,0.665,0.011,9,9,1,0.086,4,0
64,0,1,1,24,5.71,62,0.916,0.689,6,8,3,0.742,4,0
49,0,0,1,0,6.31,84,0.378,0.25,4,6,1,0.991,10,0
59,1,0,0,24,4.08,43,0.805,0.471,3,10,3,0.144,3,0
41,1,0,0,18,4.28,59,0.289,0.776,4,1,3,0.985,8,0
40,1,0,1,18,3.82,49,0.45,0.838,4,4,1,0.316,9,0
54,0,0,0,18,4.35,41,0.484,0.684,4,9,5,0.917,3,0
61,0,1,1,24,4.04,82,0.872,0.523,10,3,0,0.646,9,0
56,0,1,1,18,4.15,40,0.668,0.154,9,1,0,0.274,1,0
65,1,0,1,0,3.65,87,0.495,0.375,7,5,1,0.353,1,0
56,1,0,0,0,6.38,52,0.879,0.623,3,2,0,0.217,8,0
40,0,1,0,24,3.87,62,0.368,0.989,9,8,5,0.851,4,0
52,0,0,0,24,3.89,69,0.69,0.895,6,0,0,0.952,10,0
54,0,0,1,12,5.54,46,0.705,0.825,2,9,0,0.613,10,0
47,0,1,0,0,6.41,50,0.612,0.448,7,0,1,0.208,1,0
48,1,0,0,24,6.2,37,0.474,0.342,7,9,0,0.68,5,0
66,1,1,0,12,5.94,63,0.784,0.303,0,10,4,0.034,9,0
35,0,0,0,18,3.66,79,0.426,0.6,7,3,5,0.565,0,0
52,0,0,0,24,6.44,75,0.257,0.188,3,8,3,0.768,7,0
61,0,1,1,18,5.54,80,0.215,0.088,3,10,3,0.516,7,0
55,1,1,0,18,3.51,67,0.515,0.185,2,7,1,0.984,9,0
40,0,0,1,0,4.18,61,0.38,0.176,3,5,1,0.132,4,0
62,0,0,0,24,4.84,68,0.902,0.177,3,8,4,0.346,2,0
55,0,1,1,24,5.83,88,0.423,0.689,7,8,3,0.471,2,0
35,0,1,0,18,5.17,70,0.738,0.697,4,1,2,0.177,5,0
43,1,0,1,0,5.14,66,0.755,0.049,1,2,3,0.698,4,0
42,0,1,1,0,4.85,79,0.949,0.732,2,8,3,0.254,2,0
60,0,1,0,18,6.2,86,0.417,0.183,2,0,0,0.637,4,0
62,1,1,1,0,3.7,74,0.493,0.211,0,1,1,0.991,8,0
62,1,0,0,24,4.08,80,0.894,0.767,7,5,2,0.098,0,0
57,0,0,1,12,4.4,45,0.537,0.645,2,3,2,0.884,3,0
35,1,0,1,0,6.41,71,0.934,0.574,8,8,3,0.005,7,0
47,0,1,0,18,5.34,36,0.816,0.409,7,2,0,0.73,5,0
35,1,1,0,0,6.22,45,0.537,0.053,9,7,1,0.584,6,0
65,1,0,1,12,6.22,32,0.432,0.245,10,1,1,0.008,7,0
55,0,0,1,0,3.79,60,0.257,0.537,5,5,5,0.131,6,0
62,0,1,0,0,4.45,65,0.942,0.096,0,5,2,0.504,5,0
56,1,1,1,24,5.66,76,0.504,0.833,5,10,0,0.533,4,0
62,0,0,0,18,6.34,82,0.314,0.318,4,5,1,0.73,6,0
47,1,1,0,0,4.93,86,0.367,0.667,8,6,5,0.328,9,0
54,1,0,1,12,4.63,58,0.788,0.755,6,0,1,0.399,1,0
63,1,0,1,18,5.15,81,0.753,0.736,9,7,0,0.895,2,0
44,1,0,1,18,3.87,40,0.385,0.438,5,0,5,0.128,1,0
36,0,1,1,12,3.51,70,0.834,0.979,8,1,1,0.85,1,0
41,1,1,0,12,5.79,36,0.577,0.027,2,0,2,0.223,10,0
41,0,1,1,0,4.45,73,0.529,0.918,9,7,5,0.218,5,0
37,0,0,1,24,3.96,69,0.877,0.732,6,1,0,0.747,10,0
59,1,1,1,0,5.6,72,0.869,0.657,6,5,4,0.623,0,0
58,1,0,0,12,4.6,80,0.393,0.836,7,7,0,0.43,9,0
32,1,1,0,12,4.32,40,0.237,0.104,0,10,4,0.114,0,0
33,0,0,0,24,4.47,37,0.675,0.045,0,6,4,0.579,6,0
35,1,1,1,0,5.57,50,0.444,0.364,2,5,2,0.872,9,0
54,0,0,0,24,4.01,54,0.643,0.842,3,10,0,0.709,2,0
32,0,1,1,0,6.15,51,0.943,0.276,5,6,2,0.914,6,0
45,1,1,1,12,5.81,35,0.433,0.758,1,8,3,0.9,5,0
52,0,0,1,18,3.84,73,0.31,0.195,6,4,3,0.056,9,0
65,1,1,0,24,3.77,39,0.248,0.859,9,3,5,0.05,4,0
49,0,0,1,12,3.5,32,0.376,0.718,9,9,3,0.098,8,0
64,0,0,1,24,4.39,37,0.84,0.514,5,9,1,0.399,7,0
63,1,1,0,24,3.89,70,0.361,0.163,4,7,5,0.302,3,0
38,0,1,0,18,5.35,49,0.606,0.628,8,10,5,0.57,6,0
37,1,0,0,18,5.8,67,0.591,0.408,3,6,2,0.738,6,0
39,0,1,0,12,6.37,34,0.656,0.477,5,3,2,0.784,7,0
39,1,0,1,24,3.88,41,0.759,0.507,5,3,0,0.462,0,0
52,0,1,0,18,6.03,86,0.997,0.272,9,7,3,0.5,5,0
32,0,1,1,18,5.57,84,0.359,0.721,8,1,1,0.282,4,0
35,1,0,0,24,4.13,40,0.985,0.706,5,6,4,0.877,8,0
58,0,0,0,24,4.13,72,0.857,0.24,9,4,4,0.926,5,0
34,0,1,1,12,3.62,54,0.485,0.743,4,9,4,0.877,2,0
43,1,0,1,12,3.93,69,0.488,0.613,3,4,1,0.565,4,0
66,1,1,1,24,5.57,72,0.525,0.353,8,1,3,0.07,3,0
55,1,1,1,18,3.68,67,0.283,0.244,2,10,5,0.706,2,0
33,0,1,1,0,3.91,50,0.639,0.222,3,7,1,0.865,7,0
43,1,0,1,0,4.9,57,0.886,0.419,6,6,5,0.113,6,0
40,1,0,1,12,3.97,43,0.97,0.417,4,0,1,0.115,7,0
43,0,1,1,18,6.18,77,0.306,0.204,9,7,2,0.397,4,0
34,1,0,1,24,5.52,58,0.614,0.997,9,0,0,0.125,8,0
59,0,0,0,12,4.56,48,0.922,0.215,6,1,5,0.895,9,0
53,0,0,0,12,4.29,42,0.342,0.696,1,10,5,0.216,3,0
48,1,1,0,12,3.85,46,0.619,0.511,3,8,1,0.023,6,0
36,1,0,1,24,3.86,45,0.783,0.197,0,2,0,0.386,7,0
54,0,1,0,12,6.01,38,0.411,0.812,3,0,5,0.245,0,0
35,1,0,0,24,4.25,43,0.975,0.812,7,0,1,0.483,6,0
47,1,1,0,12,3.55,45,0.435,0.367,1,4,2,0.606,2,0
56,1,0,0,0,5.04,47,0.738,0.123,0,9,1,0.087,4,0
52,1,1,1,18,4.97,58,0.306,0.283,8,5,1,0.105,10,0
47,0,1,1,24,5.83,85,0.752,0.389,10,1,2,0.024,2,0
33,1,1,1,24,4.76,34,0.363,0.942,0,8,5,0.865,1,0
44,0,0,1,0,4.51,73,0.382,0.846,9,6,3,0.211,4,0
55,1,1,1,24,5.24,53,0.214,0.569,4,1,5,0.036,6,0
37,1,0,1,12,5.1,50,0.66,0.35,6,6,3,0.13,2,0
54,1,1,0,18,3.56,82,0.577,0.607,1,5,5,0.855,4,0
36,0,1,0,0,5.44,82,0.996,0.95,1,8,3,0.608,9,0
39,1,1,1,0,4.83,47,0.749,0.517,6,8,5,0.132,0,0
66,1,0,1,24,5.05,49,0.581,0.926,9,2,3,0.208,4,0
39,0,0,1,24,5.12,65,0.436,0.981,9,10,5,0.125,0,0
33,0,1,1,0,5.32,33,0.391,0.95,3,7,0,0.883,9,0
65,0,1,0,12,5.99,35,0.403,0.294,0,7,1,0.684,8,0
66,0,1,0,12,3.61,84,0.662,0.813,9,6,1,0.77,4,0
36,0,0,1,12,4.65,73,0.589,0.935,8,5,3,0.333,10,0
50,1,1,0,0,5.03,61,0.409,0.819,9,10,1,0.489,4,0
66,0,0,1,12,4.77,37,0.573,0.533,0,8,0,0.351,2,0
56,0,1,0,18,3.87,81,0.877,0.53,3,3,3,0.318,0,0
54,1,0,1,18,5.61,58,0.974,0.211,8,3,0,0.212,2,0
49,1,0,0,18,5.86,74,0.31,0.53,3,0,2,0.49,3,0
54,1,1,1,0,5.04,83,0.775,0.835,2,4,1,0.488,0,0
39,1,1,0,12,4.11,38,0.203,0.966,7,1,0,0.56,8,0
41,0,1,1,18,6.08,88,0.411,0.23,10,5,1,0.922,2,0
58,0,1,1,12,4.45,63,0.88,0.871,8,5,0,0.84,9,0
46,0,0,1,0,5.68,76,0.606,0.342,7,2,2,0.756,10,0
45,0,1,0,0,5.06,60,0.65,0.272,9,10,1,0.647,9,0
42,1,0,0,12,5.51,35,0.701,0.1,3,6,1,0.803,10,0
32,0,1,0,0,5.12,60,0.563,0.514,6,4,0,0.526,1,0
43,1,0,1,0,4.83,66,0.794,0.82,10,5,2,0.775,5,0
32,1,1,0,0,3.96,74,0.664,0.752,7,4,5,0.293,4,0
41,0,0,0,18,4.49,84,0.857,0.128,9,10,4,0.209,4,0
33,1,1,0,24,6.37,87,0.318,0.368,1,4,2,0.379,10,0
50,1,0,1,0,5.29,44,0.419,0.474,2,8,2,0.348,6,0
48,1,1,1,12,4.2,67,0.992,0.975,10,10,2,0.844,2,0
62,1,0,1,18,5.19,43,0.312,0.769,4,1,5,0.989,8,0
61,1,0,1,18,5.28,33,0.639,0.784,5,1,1,0.891,7,0
45,1,1,0,0,5.41,52,0.299,0.88,4,6,0,0.206,8,0
53,0,0,0,12,5.46,85,0.542,0.811,5,5,4,0.708,10,0
57,1,0,0,18,5.37,47,0.953,0.491,10,2,4,0.67,4,0
50,0,1,1,12,6.46,42,0.679,0.751,7,3,0,0.731,2,0
49,0,0,1,0,3.69,37,0.945,0.507,4,5,3,0.638,10,0
66,0,0,1,24,4.65,54,0.998,0.896,8,5,3,0.724,7,0
57,0,1,1,12,4.77,39,0.722,0.107,9,1,3,0.518,9,0
59,0,1,0,0,3.96,32,0.283,0.371,7,1,3,0.883,6,0
